Category,Title,Label,Date,URL,Content
culture,الصورتان لشخصية فنية وليستا من آخر ظهور للممثل شون بين,fake,24 يناير 2023,https://misbar.com/factcheck/2023/01/24/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%AA%D8%A7%D9%86-%D9%84%D8%B4%D8%AE%D8%B5%D9%8A%D8%A9-%D9%81%D9%86%D9%8A%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA%D8%A7-%D9%85%D9%86-%D8%A2%D8%AE%D8%B1-%D8%B8%D9%87%D9%88%D8%B1-%D9%84%D9%84%D9%85%D9%85%D8%AB%D9%84-%D8%B4%D9%88%D9%86-%D8%A8%D9%8A%D9%86,تتداول صفحات وحسابات على موقعي التواصل الاجتماعي فيسبوك وتويتر، حديثًا، صورتين ادّعت أنّهما لآخر ظهور للممثل الإنجليزي شون بين، صاحب شخصية اللورد إدارد نٍد ستارك في مسلسل صراع العروش، بملابس نسائية. 
culture,لا صحة لأنباء وفاة الممثل المصري صلاح السعدني,fake,10 يناير 2023,https://misbar.com/factcheck/2023/01/10/%D9%84%D8%A7-%D8%B5%D8%AD%D8%A9-%D9%84%D8%A3%D9%86%D8%A8%D8%A7%D8%A1-%D9%88%D9%81%D8%A7%D8%A9-%D8%A7%D9%84%D9%85%D9%85%D8%AB%D9%84-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A-%D8%B5%D9%84%D8%A7%D8%AD-%D8%A7%D9%84%D8%B3%D8%B9%D8%AF%D9%86%D9%8A,تتداول حسابات وصفحات على مواقع التواصل الاجتماعي، في الساعات الأخيرة، خبرًا مفاده وفاة الممثل المصري صلاح السعدني، مساء أمس التاسع من يناير/كانون الثاني، عن عمر يناهز 79 عامًا إثر أزمة صحية. 
culture,صور كاظم الساهر من حفل قديم وليست من العراق حديثًا,fake,6 يناير 2023,https://misbar.com/factcheck/2023/01/06/%D8%B5%D9%88%D8%B1-%D9%83%D8%A7%D8%B8%D9%85-%D8%A7%D9%84%D8%B3%D8%A7%D9%87%D8%B1-%D9%85%D9%86-%D8%AD%D9%81%D9%84-%D9%82%D8%AF%D9%8A%D9%85-%D9%81%D9%8A-%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D8%A7-%D9%88%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A7,تتداول حسابات وصفحات على مواقع التواصل الاجتماعي، حديثًا، صورة للفنان كاظم الساهر ادّعت أنّها لوصوله مؤخرًا إلى العراق، لإحياء حفل بطولة خليجي 25.
culture,الصورة معدّلة وليست لغيوم تشكّلت في سماء إسطنبول,fake,27 ديسمبر 2022,https://misbar.com/factcheck/2022/12/27/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D8%B9%D8%AF%D9%84%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%BA%D9%8A%D9%88%D9%85-%D8%AA%D8%B4%D9%83%D9%84%D8%AA-%D9%81%D9%8A-%D8%B3%D9%85%D8%A7%D8%A1-%D8%A5%D8%B3%D8%B7%D9%86%D8%A8%D9%88%D9%84-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A7,تتداول حسابات وصفحات على مواقع التواصل الاجتماعي، حديثًا، صورة ادّعى متداولوها أنّها لغيوم تشكّلت في سماء مدينة إسطنبول التركية مع بداية عاصفة شتوية تضرب المدينة.
culture,صورة نقل مركب خوفو إلى المتحف المصري قديمة,fake,3 ديسمبر 2022,https://misbar.com/factcheck/2022/12/03/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%86%D9%82%D9%84-%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%A8-%D8%A7%D9%84%D9%85%D9%82%D8%AF%D8%B3-%D9%84%D9%84%D9%85%D8%AA%D8%AD%D9%81-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A-%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A7,"تتداول حسابات وصفحات على موقعيّ التواصل الاجتماعي فيسبوك وتويتر، حديثًا، صورةً ادّعى ناشروها أنّها التقطت حديثًا لنقل ""المركب المقدس"" للملك الفرعوني خوفو إلى لمتحف المصري الكبير في الجيزة، استعدادًا للافتتاح."
culture,صورة أبطال مسلسل أشياء غريبة وهم يشجعون الأرجنتين ليست خلال مونديال قطر,fake,1 ديسمبر 2022,https://misbar.com/factcheck/2022/12/01/%D8%B5%D9%88%D8%B1%D8%A9-%D8%A3%D8%A8%D8%B7%D8%A7%D9%84-%D9%85%D8%B3%D9%84%D8%B3%D9%84-%D8%A3%D8%B4%D9%8A%D8%A7%D8%A1-%D8%BA%D8%B1%D9%8A%D8%A8%D8%A9-%D9%88%D9%87%D9%85-%D9%8A%D8%B4%D8%AC%D8%B9%D9%88%D9%86-%D8%A7%D9%84%D8%A3%D8%B1%D8%AC%D9%86%D8%AA%D9%8A%D9%86-%D9%84%D9%8A%D8%B3%D8%AA-%D8%AE%D9%84%D8%A7%D9%84-%D9%85%D9%88%D9%86%D8%AF%D9%8A%D8%A7%D9%84-%D9%82%D8%B7%D8%B1,"تتداول حسابات وصفحات على مواقع التواصل الاجتماعي، حديثًا، صورة قال متداولوها إنّها لنجوم مسلسل Stranger things ""أشياء غريبة"" الأميركي، وهم في قطر لتشجيع المنتخب الأرجنتيني في كأس العالم 2022."
culture,الصورة لا تجمع توم كروز مع الطفل الذي مثل معه في فيلم جيري ماجواير,fake,12 نوفمبر 2022,https://misbar.com/factcheck/2022/11/12/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%84%D9%85%D8%AE%D8%B1%D8%AC-%D9%83%D8%B1%D9%8A%D8%B3%D8%AA%D9%88%D9%81%D8%B1-%D9%85%D8%A7%D9%83%D9%88%D8%A7%D8%B1%D9%8A-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%84%D9%85%D9%85%D8%AB%D9%84-%D8%A7%D9%84%D8%B7%D9%81%D9%84-%D9%85%D8%B9-%D8%AA%D9%88%D9%85-%D9%83%D8%B1%D9%88%D8%B2-%D8%A8%D8%B9%D8%AF%D9%85%D8%A7-%D9%83%D8%A8%D8%B1,تتداول صفحات وحسابات على موقع التواصل الاجتماعي فيسبوك، حديثًا، صورة ادّعت أنّها تعود إلى جوناثان ليبنيكي، الممثل الذي شارك توم كروز في فيلم جيري ماجواير. وعلقت أنّ مظهره يبدو أكبر من توم كروز الذي لم يتأثر بمرور الأعوام.
culture,الصور لتصاميم ثلاثية الأبعاد وليست لسيارات مسؤولين سودانيين عثر عليها في تركيا,fake,7 نوفمبر 2022,https://misbar.com/factcheck/2022/11/07/%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%84%D8%AA%D8%B5%D8%A7%D9%85%D9%8A%D9%85-%D8%AB%D9%84%D8%A7%D8%AB%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D8%A8%D8%B9%D8%A7%D8%AF-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA-%D9%81%D9%8A-%D8%AA%D8%B1%D9%83%D9%8A%D8%A7-%D9%8A%D9%85%D9%84%D9%83%D9%87%D8%A7-%D9%85%D8%B3%D8%A4%D9%88%D9%84%D9%88%D9%86-%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A%D9%88%D9%86,تتداول صفحات وحسابات على موقع التواصل الاجتماعي فيسبوك، حديثًا، صورًا قال ناشروها إنّها لسيارات فارهة تعود ملكيتها لقيادات في الحكومة السودانية السابقة، عُثر عليها مُخزنة في مزرعة مهجورة في مدينة كارس التركية.
culture,الصورة من بلجيكا وليست لمدينة تطوان إبَّان الاستعمار الإسباني في المغرب,fake,5 نوفمبر 2022,https://misbar.com/factcheck/2022/11/05/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%86-%D8%A8%D9%84%D8%AC%D9%8A%D9%83%D8%A7-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%AA%D8%B7%D9%88%D8%A7%D9%86-%D8%A5%D8%A8%D8%A7%D9%86-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B9%D9%85%D8%A7%D8%B1-%D8%A7%D9%84%D8%A5%D8%B3%D8%A8%D8%A7%D9%86%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8,تداولت حسابات وصفحات على موقع التواصل الاجتماعي فيسبوك، حديثًا، صورة ادّعت أنّها تعود إلى حي الباريو مالقا في مدينة تطوان المغربية إبَّان فترة الاحتلال الإسباني للمغرب.
culture,لا صحة لخبر وفاة الممثل عادل إمام,fake,30 أكتوبر 2022,https://misbar.com/factcheck/2022/10/30/%D9%84%D8%A7-%D8%B5%D8%AD%D8%A9-%D9%84%D8%AE%D8%A8%D8%B1-%D9%88%D9%81%D8%A7%D8%A9-%D8%A7%D9%84%D9%85%D9%85%D8%AB%D9%84-%D8%B9%D8%A7%D8%AF%D9%84-%D8%A5%D9%85%D8%A7%D9%85,تتداول صفحات وحسابات على موقعي التواصل الاجتماعي فيسبوك وتويتر، حديثًا، ادعاءً مفاده وفاة الممثل المصري عادل إمام. 
culture,صورتان قديمتان لشيرين عبد الوهاب وليستا من داخل مصحة نفسية مؤخرًا,fake,29 أكتوبر 2022,https://misbar.com/factcheck/2022/10/29/%D8%B5%D9%88%D8%B1-%D8%B4%D9%8A%D8%B1%D9%8A%D9%86-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D9%88%D9%87%D8%A7%D8%A8-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%85%D9%86-%D8%AF%D8%A7%D8%AE%D9%84-%D9%85%D8%B5%D8%AD%D8%A9-%D9%86%D9%81%D8%B3%D9%8A%D8%A9-%D9%85%D8%A4%D8%AE%D8%B1%D8%A7,تتداول مواقع إلكترونية وصفحات وحسابات على مواقع التواصل الاجتماعي، صورتين للمطربة المصرية شيرين عبد الوهاب، ادّعت أنهما توثّقان أول ظهور لها وهي تبكي من داخل مصحّة نفسية. 
culture,الصورة ليست لتجمّع الحجاج في الحجاز قُبيل تفعيل حدود سايكس بيكو,fake,24 أكتوبر 2022,https://misbar.com/factcheck/2022/10/24/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%AA%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D8%AC-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D8%B2-%D9%82%D8%A8%D9%8A%D9%84-%D8%AA%D9%81%D8%B9%D9%8A%D9%84-%D8%AD%D8%AF%D9%88%D8%AF-%D8%B3%D8%A7%D9%8A%D9%83%D8%B3-%D8%A8%D9%8A%D9%83%D9%88,تتداول صفحات وحسابات على موقعيّ التواصل الاجتماعي فيسبوك وتويتر، صورةً ادّعت أنّها للحجاج عام 1929، يأتون من المغرب ليقابلوا حجاج الجزائر ثم تونس، ثم ليبيا ليقابلوا الحجاج المصريين ويسيروا معًا إلى مكة المكرمة. وأضافت الحسابات أنّ هذه الصورة التقطها مصوّر فرنسي من الجو للحُجّاج وهم بالقرب من قرية الجحفة بالحجاز، قبيل تفعيل حدود سايكس بيكو.
culture,صورة شيرين ومحمد صلاح قديمة وليست خلال أزمتها الأخيرة,fake,21 أكتوبر 2022,https://misbar.com/factcheck/2022/10/21/%D8%B5%D9%88%D8%B1%D8%A9-%D8%B4%D9%8A%D8%B1%D9%8A%D9%86-%D9%88%D9%85%D8%AD%D9%85%D8%AF-%D8%B5%D9%84%D8%A7%D8%AD-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D8%A8%D8%B9%D8%AF-%D8%A3%D8%B2%D9%85%D8%AA%D9%87%D8%A7-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9,تتداول حسابات وصفحات على موقع التواصل الاجتماعي فيسبوك، حديثًا، صورًة قالت إنّها تعود إلى لاعب كرة القدم محمد صلاح مع الفنانة شيرين عبد الوهاب، بعد سفره إلى مصر لدعمها في أزمتها الأخيرة.
culture,الصورة ليست لفراشات حقيقية بل تصاميم فنية,fake,21 أكتوبر 2022,https://misbar.com/factcheck/2022/10/21/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%81%D8%B1%D8%A7%D8%B4%D8%A7%D8%AA-%D8%AD%D9%82%D9%8A%D9%82%D9%8A%D8%A9-%D8%A8%D9%84-%D8%AA%D8%B5%D8%A7%D9%85%D9%8A%D9%85-%D9%81%D9%86%D9%8A%D8%A9,تتداول صفحات وحسابات على موقع التواصل الاجتماعي فيسبوك، حديثًا، صورًا ادّعت أنّها لبعض الفراشات النادرة في الطبيعة.
culture,صورة شيرين عبد الوهاب وهي تبكي قديمة وليست من إقامتها الأخيرة في المستشفى,fake,21 أكتوبر 2022,https://misbar.com/factcheck/2022/10/21/%D8%B5%D9%88%D8%B1%D8%A9-%D8%B4%D9%8A%D8%B1%D9%8A%D9%86-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D9%88%D9%87%D8%A7%D8%A8-%D9%88%D9%87%D9%8A-%D8%AA%D8%A8%D9%83%D9%8A-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%85%D9%86-%D8%A5%D9%82%D8%A7%D9%85%D8%AA%D9%87%D8%A7-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%B4%D9%81,تتداول صفحات وحسابات على موقع التواصل الاجتماعي فيسبوك، حديثًا، صورة ادّعت أنّها لأحدث ظهور للفنانة المصرية شيرين عبد الوهاب من داخل المصحة.
culture,الصورة قديمة ولا صحة لخبر وفاة محمد هنيدي بعد إجراء عملية فاشلة,fake,20 أكتوبر 2022,https://misbar.com/factcheck/2022/10/20/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D8%A7-%D8%B5%D8%AD%D8%A9-%D9%84%D8%AE%D8%A8%D8%B1-%D9%88%D9%81%D8%A7%D8%A9-%D9%85%D8%AD%D9%85%D8%AF-%D9%87%D9%86%D9%8A%D8%AF%D9%8A-%D8%A8%D8%B9%D8%AF-%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1-%D8%B9%D9%85%D9%84%D9%8A%D8%A9-%D9%81%D8%A7%D8%B4%D9%84%D8%A9,تتداول حسابات وصفحات على مواقع التواصل الاجتماعي، منذ أمس الأربعاء 19 أكتوبر/تشرين الأول، خبرًا مفاده وفاة الفنان الكوميدي المصري محمد هنيدي، بعد إجراء عملية جراحية فاشلة. وأرفقت المنشورات مع الخبر صورة لهنيدي يرتدي فيها ثوب العمليات.
culture,صورة شيرين عبد الوهاب قديمة وليست لإقامتها في مستشفى للعلاج النفسي مؤخرًا,fake,18 أكتوبر 2022,https://misbar.com/factcheck/2022/10/18/%D8%B5%D9%88%D8%B1%D8%A9-%D8%B4%D9%8A%D8%B1%D9%8A%D9%86-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D9%88%D9%87%D8%A7%D8%A8-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%A5%D9%82%D8%A7%D9%85%D8%AA%D9%87%D8%A7-%D9%81%D9%8A-%D9%85%D8%B3%D8%AA%D8%B4%D9%81-%D9%84%D9%84%D8%B9%D9%84%D8%A7%D8%AC-%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A-%D9%85%D8%A4%D8%AE%D8%B1%D8%A7,تداولت صفحات وحسابات على موقع التواصل الاجتماعي فيسبوك، حديثًا، صورةً ادّعت أنّها من أحدث ظهور للفنانة شيرين عبد الوهاب، في مستشفى للعلاج النفسي.
culture,الصورة ليست لكاريكاتير يرمز إلى الرؤية المستقبلية لأوروبا وأميركا,fake,14 أكتوبر 2022,https://misbar.com/factcheck/2022/10/14/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%83%D8%A7%D8%B1%D9%8A%D9%83%D8%A7%D8%AA%D9%8A%D8%B1-%D9%8A%D8%B1%D9%85%D8%B2-%D8%A5%D9%84-%D8%A7%D9%84%D8%B1%D8%A4%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%82%D8%A8%D9%84%D9%8A%D8%A9-%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D8%A7-%D9%88%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D8%A7,تداولت صفحات وحسابات على موقع التواصل الاجتماعي فيسبوك، حديثًا، صورة ادّعت أنّها لرسم كاريكاتيري نشرته إحدى الصحف الفرنسية، ويرمز إلى الرؤية المستقبلية لأوروبا وأميركا، حيث تظهر الدول الأوربية عبارة عن خرافٍ في قارب تعصف به الأمواج، يجره قارب أميركي إلى المجهول.
culture,صورة تكريم سهام بالخوجة قديمة وليست من مهرجان المولد النبوي في القيروان,fake,6 أكتوبر 2022,https://misbar.com/factcheck/2022/10/06/%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D9%83%D8%B1%D9%8A%D9%85-%D8%B3%D9%87%D8%A7%D9%85-%D8%A8%D8%A7%D9%84%D8%AE%D9%88%D8%AC%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%85%D9%86-%D9%85%D9%87%D8%B1%D8%AC%D8%A7%D9%86-%D8%A7%D9%84%D9%85%D9%88%D9%84%D8%AF-%D8%A7%D9%84%D9%86%D8%A8%D9%88%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D9%82%D9%8A%D8%B1%D9%88%D8%A7%D9%86,تتداول صفحات وحسابات على موقع التواصل الاجتماعي فيسبوك، مؤخرًا، صورة ادّعت أنّها لتكريم الفنانة الاستعراضية التونسية سهام بلخوجة في القيروان على مجهوداتها في أحد حفلات مهرجان المولد النبوي الشريف في القيروان.
culture,جوني ديب لا يواعد المحامية كاميلي فاسكيز التي رافعت ضد آمبر هيرد بل محامية أخرى,fake,24 سبتمبر 2022,https://misbar.com/factcheck/2022/09/24/%D8%AC%D9%88%D9%86%D9%8A-%D8%AF%D9%8A%D8%A8-%D9%84%D8%A7-%D9%8A%D9%88%D8%A7%D8%B9%D8%AF-%D8%A7%D9%84%D9%85%D8%AD%D8%A7%D9%85%D9%8A%D8%A9-%D9%83%D8%A7%D9%85%D9%8A%D9%84-%D9%81%D8%A7%D8%B3%D9%83%D9%8A%D8%B2-%D8%A7%D9%84%D8%AA%D9%8A-%D8%B1%D8%A7%D9%81%D8%B9%D8%AA-%D8%B6%D8%AF-%D8%A3%D9%85%D8%A8%D8%B1-%D9%87%D9%8A%D8%B1%D8%AF-%D8%A8%D9%84-%D9%85%D8%AD%D8%A7%D9%85%D9%8A%D8%A9-%D8%A3%D8%AE%D8%B1,تتداول حسابات وصفحات على مواقع التواصل الاجتماعي، حديثًا، ادّعاء مفاده أنّ الممثل الأميركي، جوني ديب، يواعد محاميته السابقة كاميلي فاسكيز، مرفقًا مع صورة لجوني ديب مع فاسكيز التي رافعت ضد زوجته السابقة آمبر هيرد.
culture,الصورة قديمة وليست من آخر ظهور للفنان هشام سليم قبل وفاته,fake,23 سبتمبر 2022,https://misbar.com/factcheck/2022/09/23/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%85%D9%86-%D8%A2%D8%AE%D8%B1-%D8%B8%D9%87%D9%88%D8%B1-%D9%84%D9%84%D9%81%D9%86%D8%A7%D9%86-%D9%87%D8%B4%D8%A7%D9%85-%D8%B3%D9%84%D9%8A%D9%85-%D9%82%D8%A8%D9%84-%D9%88%D9%81%D8%A7%D8%AA%D9%87,تتداول مواقع إلكترونية، حديثًا، صورة ادعت أنّها من آخر ظهور للفنان المصري هشام سليم قبل الإعلان عن وفاته يوم أمس الخميس 22 سبتمبر/أيلول.
culture,فيديو الذئاب التي تطارد الممثلين من عرض مسرحي حقيقي وليس بتقنية هولوغرام,fake,18 سبتمبر 2022,https://misbar.com/factcheck/2022/09/18/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D8%B9%D8%B1%D8%B6-%D9%85%D8%B3%D8%B1%D8%AD%D9%8A-%D8%AD%D9%8A-%D9%88%D9%84%D9%8A%D8%B3-%D9%85%D8%B9%D8%B1%D9%88%D8%B6%D8%A7-%D8%A8%D8%AA%D9%82%D9%86%D9%8A%D8%A9-%D9%87%D9%88%D9%84%D9%88%D8%BA%D8%B1%D8%A7%D9%85,يتداول مستخدمون على موقعي التواصل الاجتماعي فيسبوك وتويتر، حديثًا، مقطع فيديو لعرض مسرحي يصوّر ذئابًا تطارد الممثلين، ادّعت أنه عُرض بتقنية هولوغرام (إعادة تكوين صورة الأجسام بأبعادها الثلاثة في الفضاء). وجاء في الادّعاء المرافق للفيديو أنّ تقنية هولوغرام وصلت إلى مستوى متقدّم جدًا في إشارة إلى درجة الواقعية التي يظهر بها المشهد. تقنية الهولوجرام تصل إلى مستوى رهيب جدًا 🤯! pic.twitter.com/gaZODm41wQ
culture,الفنانة الكوميدية الجزائرية بختة على قيد الحياة ولم تمت,fake,13 سبتمبر 2022,https://misbar.com/factcheck/2022/09/13/%D8%A7%D9%84%D9%81%D9%86%D8%A7%D9%86%D8%A9-%D8%A7%D9%84%D9%83%D9%88%D9%85%D9%8A%D8%AF%D9%8A%D8%A9-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A%D8%A9-%D8%A8%D8%AE%D8%AA%D8%A9-%D8%B9%D9%84-%D9%82%D9%8A%D8%AF-%D8%A7%D9%84%D8%AD%D9%8A%D8%A7%D8%A9-%D9%88%D9%84%D9%85-%D8%AA%D9%85%D8%AA,تداولت حسابات وصفحات على موقع التواصل الاجتماعي فيسبوك، حديثًا، خبرًا مفاده وفاة الفنانة الكوميدية الجزائرية بختة بن ويس.
culture,نيجيريا منعت الأجانب وليس عارضي الأزياء من ذوي البشرة البيضاء من الظهور في الإعلانات,fake,2 سبتمبر 2022,https://misbar.com/factcheck/2022/09/02/%D9%86%D9%8A%D8%AC%D9%8A%D8%B1%D9%8A%D8%A7-%D9%85%D9%86%D8%B9%D8%AA-%D8%A7%D9%84%D8%A3%D8%AC%D8%A7%D9%86%D8%A8-%D9%88%D9%84%D9%8A%D8%B3-%D8%B9%D8%A7%D8%B1%D8%B6%D9%8A-%D8%A7%D9%84%D8%A3%D8%B2%D9%8A%D8%A7%D8%A1-%D9%85%D9%86-%D8%B0%D9%88%D9%8A-%D8%A7%D9%84%D8%A8%D8%B4%D8%B1%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1-%D9%85%D9%86-%D8%A7%D9%84%D8%B8%D9%87%D9%88%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%A7%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA,تتداول صفحات وحسابات على موقع التواصل الاجتماعي فيسبوك، حديثًا، خبرًا مفاده أن نيجيريا تصبح أول دولة في العالم تمنع عارضي الأزياء من ذوي البشرة البيضاء من الظهور في الإعلانات.
